Simulation,Max Windspeed (kts),Wind Direction (deg),Temperature (°C),Pressure (mbar),Apogee (ft),Max Mach,Polaris Rocket Initial Stability,Polaris Rocket Min Stability,Polaris Rocket Max Stability,Polaris Rocket Apogee Stability,Polaris Rocket Landing Latitude (deg N),Polaris Rocket Landing Longitude (deg E),Polaris Rocket Position East of Launch (ft),Polaris Rocket Position North of Launch (ft),Polaris Rocket Lateral Velocity at Apogee (ft/s)
2021-08-02 14:00:00+00:00,30.204325,340.0,17.381500000000017,1016.1,63978.689822528606,2.431731718784483,3.7657551522594455,2.8049817859037933,7.277401172909494,6.397843543891303,47.89805038377857,-81.85019977428325,5724.746695935784,-24559.796879837715,339.56749894412053
2021-08-02 15:00:00+00:00,27.2523,330.0,19.131500000000017,1016.5,63477.40475987523,2.4276787689833035,3.5163394073716243,2.8171652275983226,7.275263650886376,6.318717595023202,47.899969791219235,-81.85225780809218,5219.68533860362,-23859.759898847686,356.2990597582352
2021-08-02 16:00:00+00:00,29.337032,330.0,20.031499999999994,1015.7,62998.15426622425,2.4263794023698706,3.247682005022563,2.8212459093348365,7.260071612397124,5.8812606685139786,47.907605359585276,-81.85659110767622,4156.086021730713,-21074.632734036204,373.3355448817478
2021-08-02 17:00:00+00:00,30.721146,330.0,21.131500000000017,1015.4,63194.46894247236,2.425667249603722,3.301593815074239,2.8288827310537816,7.2755320155919305,5.522818018941959,47.91273257324545,-81.85700383860099,4054.4546027458186,-19204.28864752586,366.24374707439165
2021-08-02 18:00:00+00:00,29.727974,340.0,21.431500000000028,1014.9,63398.051417647184,2.4258387192470763,3.378883459934829,2.8230184767271496,7.276674027811305,6.382489591796387,47.91159351477115,-81.85223404507514,5224.344388997065,-19619.521319172633,359.1960946070794
2021-08-02 19:00:00+00:00,30.176512,350.0,22.381500000000017,1014.2,63377.65371172237,2.4252083929371193,3.343304861367773,2.824893087527062,7.275987006877715,6.329894405423824,47.90965481149401,-81.85641716568242,4198.583089132536,-20327.000050830186,361.01013164576165
2021-08-03 11:00:00+00:00,32.05863,280.0,13.631500000000017,1013.4,62240.314217015955,2.4427252754330575,3.212033747071669,2.7819538493501095,7.250926296173524,6.427036424029672,47.94482810407658,-81.77541852791452,24048.073375874115,-7481.202777244293,397.86811471138554
2021-08-03 12:00:00+00:00,31.775824,290.0,15.031500999999992,1013.7,63464.76728487866,2.4404201656789404,3.633685239063953,2.790256370500076,7.216317779397555,6.0768925056726,47.9390894185849,-81.76982800937726,25421.092806871267,-9572.846847121364,356.504872829444
2021-08-03 13:00:00+00:00,31.775820000000003,290.0,16.631500000000017,1014.0,63880.241146610344,2.437151772844982,3.72900123958903,2.809334055568336,7.21554648638882,5.971247570459361,47.94536743587618,-81.76940286960314,25522.213005577043,-7282.525214868375,339.4272298016284
2021-08-03 14:00:00+00:00,30.30606,280.0,18.431500000000028,1014.8,64085.28397025903,2.4335043441937554,3.6237648370129882,2.8111738549023295,7.142057684278478,6.324270416282942,47.94846200892675,-81.77271916729175,24707.939871237155,-6154.723053313353,328.3066211314551
